seconds,situations,mirrored,probing
74.71,10060000,131,236623360
74.87,10070000,131,237425671
75.03,10080000,131,238246062
75.21,10090000,132,239161528
75.34,10100000,133,239755545
75.52,10110000,134,240724395
75.66,10120000,134,241428707
75.84,10130000,134,242311868
75.98,10140000,134,242990412
76.13,10150000,134,243725817
76.31,10160000,134,244665508
76.53,10170000,134,245880826
76.71,10180000,134,246756175
76.85,10190000,134,247427254
77.00,10200000,134,248174129
77.14,10210000,134,248771186
77.32,10220000,134,249731557
77.50,10230000,134,250579302
77.66,10240000,134,251426383
77.84,10250000,135,252332672
78.03,10260000,135,253348894
78.18,10270000,135,254085737
78.39,10280000,135,255157199
78.54,10290000,135,255837997
78.69,10300000,135,256612258
78.82,10310000,135,257189193
79.00,10320000,135,258065845
79.22,10330000,135,259180851
79.40,10340000,135,260110196
79.56,10350000,135,260918007
79.73,10360000,135,261778128
79.94,10370000,135,262836674
80.17,10380000,136,264060397
80.35,10390000,136,264943380
80.56,10400000,136,266000809
80.78,10410000,136,267159583
80.98,10420000,136,268198720
81.12,10430000,136,268925466
81.25,10440000,136,269507986
81.52,10450000,136,270896790
81.76,10460000,136,272222024
81.98,10470000,136,273338939
82.16,10480000,136,274250149
82.32,10490000,136,274991611
82.52,10500000,136,276022227
82.70,10510000,137,276963168
82.88,10520000,137,277882731
83.02,10530000,137,278581190
83.15,10540000,137,279132791
83.33,10550000,137,280020285
83.50,10560000,137,280925177
83.67,10570000,137,281798817
83.86,10580000,137,282793829
84.09,10590000,137,284065648
84.32,10600000,137,285227265
84.50,10610000,137,286120780
84.65,10620000,137,286863984
84.80,10630000,137,287579958
84.94,10640000,137,288324570
85.12,10650000,137,289259897
85.25,10660000,137,289898388
85.37,10670000,137,290441445
85.52,10680000,139,291166231
85.67,10690000,141,291901185
85.84,10700000,144,292745457
85.98,10710000,145,293456851
86.16,10720000,145,294400934
86.32,10730000,145,295161221
86.54,10740000,145,296220363
86.72,10750000,145,297094432
86.88,10760000,145,297895675
87.08,10770000,147,298985707
87.26,10780000,147,299873873
87.47,10790000,147,300857332
87.72,10800000,147,302091391
87.91,10810000,148,303058324
88.12,10820000,149,304014700
88.35,10830000,149,305115605
88.51,10840000,149,305854168
88.74,10850000,149,307039315
88.94,10860000,149,307979407
89.12,10870000,149,308876089
89.29,10880000,149,309717735
89.50,10890000,149,310747792
89.71,10900000,149,311758414
89.94,10910000,149,312965784
90.21,10920000,149,314262288
90.42,10930000,149,315407706
90.63,10940000,149,316462010
90.86,10950000,149,317667924
91.06,10960000,149,318654425
91.28,10970000,149,319780781
91.46,10980000,149,320668776
91.62,10990000,149,321502730
91.80,11000000,149,322367496
92.01,11010000,149,323406339
92.20,11020000,149,324377305
92.38,11030000,149,325272837
92.57,11040000,149,326205672
92.80,11050000,149,327362670
92.96,11060000,149,328135840
93.19,11070000,149,329309664
93.37,11080000,149,330108327
93.54,11090000,149,330941236
93.72,11100000,149,331806931
93.88,11110000,149,332548514
94.04,11120000,149,333363982
94.20,11130000,149,334215467
94.38,11140000,149,335072174
94.56,11150000,149,336016898
94.73,11160000,149,336861287
94.92,11170000,149,337844782
95.22,11180000,149,339264897
95.44,11190000,149,340358200
95.66,11200000,151,341536197
95.89,11210000,151,342622591
96.11,11220000,151,343699959
96.36,11230000,151,344981654
96.55,11240000,151,345884934
96.76,11250000,151,346974280
96.98,11260000,151,348046300
97.25,11270000,151,349317670
97.55,11280000,153,350834575
97.80,11290000,153,352110449
98.08,11300000,156,353430210
98.35,11310000,157,354822234
98.63,11320000,158,356157854
98.87,11330000,158,357413357
99.23,11340000,158,359190828
99.47,11350000,158,360379448
99.79,11360000,158,361953859
100.11,11370000,158,363564094
100.41,11380000,158,365166863
100.71,11390000,158,366676233
101.05,11400000,158,368319645
101.34,11410000,158,369792885
101.60,11420000,160,371121733
101.83,11430000,162,372316140
102.09,11440000,162,373607500
102.42,11450000,163,375177247
102.66,11460000,163,376369653
102.93,11470000,163,377642262
103.23,11480000,163,379144638
103.54,11490000,163,380713379
103.87,11500000,163,382340297
104.20,11510000,166,384057673
104.52,11520000,167,385721004
104.85,11530000,168,387361783
105.17,11540000,168,388968385
105.55,11550000,170,390876561
105.83,11560000,170,392251382
106.17,11570000,170,394047337
106.40,11580000,170,395102634
106.62,11590000,170,396113332
106.82,11600000,170,397111874
107.08,11610000,170,398284457
107.38,11620000,170,399633265
107.63,11630000,170,400793752
107.99,11640000,170,402377289
108.30,11650000,170,403943000
108.67,11660000,170,405777032
108.93,11670000,170,407062712
109.19,11680000,170,408389887
109.41,11690000,170,409400928
109.69,11700000,170,410626111
109.98,11710000,170,411981338
110.31,11720000,170,413537135
110.57,11730000,170,414770555
110.87,11740000,170,416185524
111.27,11750000,170,417962476
111.62,11760000,170,419586031
111.78,11770000,170,420341188
111.99,11780000,170,421279042
112.21,11790000,170,422311896
112.45,11800000,170,423418411
112.67,11810000,172,424477544
112.95,11820000,174,425694609
113.14,11830000,178,426547817
113.39,11840000,180,427677034
113.69,11850000,180,429215518
114.01,11860000,180,430838439
114.44,11870000,180,432672116
114.75,11880000,180,434138157
115.03,11890000,180,435497573
115.38,11900000,180,437126148
115.71,11910000,180,438740198
116.10,11920000,180,440700578
116.47,11930000,180,442541462
116.86,11940000,180,444404085
117.13,11950000,180,445674349
117.35,11960000,180,446668488
117.67,11970000,180,448109455
118.00,11980000,180,449840950
118.27,11990000,180,451118509
118.63,12000000,180,452906415
118.98,12010000,180,454641510
119.37,12020000,180,456515634
119.73,12030000,180,458033965
120.02,12040000,180,459313001
120.34,12050000,180,460764486
120.59,12060000,184,461943192
120.97,12070000,184,463639020
121.25,12080000,185,464925998
121.56,12090000,187,466354401
121.87,12100000,187,467692222
122.23,12110000,187,469226631
122.58,12120000,188,470814042
122.90,12130000,188,472307769
123.19,12140000,188,473662089
123.40,12150000,189,474671839
123.70,12160000,191,476178372
124.19,12170000,191,478257684
124.49,12180000,191,479565966
124.80,12190000,191,481081234
125.08,12200000,191,482372567
125.35,12210000,192,483660762
125.63,12220000,192,484902493
125.89,12230000,192,486160829
126.19,12240000,192,487587380
126.56,12250000,192,489381900
126.91,12260000,192,491122517
127.28,12270000,192,492860350
127.68,12280000,192,494778148
128.16,12290000,192,497030840
128.59,12300000,192,499132902
129.05,12310000,193,501297765
129.49,12320000,193,503383430
129.87,12330000,193,505191709
130.34,12340000,193,507384608
130.80,12350000,193,509661655
131.29,12360000,193,511783392
131.69,12370000,200,513586698
132.18,12380000,208,515847463
132.75,12390000,212,518360270
133.22,12400000,215,520600742
133.62,12410000,217,522352848
134.11,12420000,222,524528417
134.63,12430000,226,527040980
135.08,12440000,231,529108149
135.44,12450000,233,530720212
135.96,12460000,235,533048732
136.26,12470000,235,534481305
136.79,12480000,237,536976546
137.28,12490000,238,539170172
137.61,12500000,238,540626926
137.95,12510000,238,542152644
138.46,12520000,239,544492945
138.82,12530000,241,546104434
139.24,12540000,241,548076566
139.68,12550000,246,550171392
140.08,12560000,248,551950446
140.50,12570000,257,553863510
140.96,12580000,261,556028963
141.42,12590000,262,558114509
142.03,12600000,265,560929603
142.68,12610000,266,563871831
143.33,12620000,267,566860266
143.83,12630000,272,569136151
144.27,12640000,273,571091800
144.75,12650000,273,573109995
145.34,12660000,274,575750672
146.03,12670000,278,578876894
146.50,12680000,282,580897294
146.98,12690000,282,583053130
147.43,12700000,282,584960940
147.90,12710000,282,587110857
148.38,12720000,282,589293957
148.88,12730000,282,591582668
149.33,12740000,282,593609999
149.89,12750000,282,596157669
150.38,12760000,282,598364234
150.94,12770000,282,600650531
151.32,12780000,282,602401364
151.80,12790000,282,604607463
152.26,12800000,282,606687625
152.66,12810000,282,608475385
153.14,12820000,282,610499662
153.66,12830000,282,612888339
154.24,12840000,282,615540029
154.91,12850000,282,618513242
155.45,12860000,282,620937046
156.01,12870000,282,623289862
156.62,12880000,283,625911896
157.12,12890000,283,628065799
157.70,12900000,283,630538714
158.16,12910000,283,632639515
158.51,12920000,286,634188850
158.95,12930000,286,636189416
159.41,12940000,286,638177056
159.92,12950000,286,640427454
160.35,12960000,287,642332688
160.78,12970000,290,644233461
161.23,12980000,290,646126623
161.74,12990000,290,648237252
162.19,13000000,290,650022376
162.67,13010000,290,651956911
163.05,13020000,291,653635468
163.49,13030000,292,655576652
163.90,13040000,292,657397516
164.52,13050000,293,660082685
165.06,13060000,293,662465348
165.46,13070000,294,664228436
166.00,13080000,294,666606204
166.54,13090000,294,669037776
167.28,13100000,294,672188116
167.64,13110000,294,673784807
168.38,13120000,294,676875144
168.90,13130000,294,678885243
169.58,13140000,294,681711668
170.35,13150000,294,684858337
171.12,13160000,294,687965569
171.75,13170000,294,690668915
172.41,13180000,294,693396102
173.02,13190000,294,696024516
173.61,13200000,294,698551782
174.10,13210000,294,700668607
174.60,13220000,294,702791302
175.11,13230000,294,704965381
175.57,13240000,294,706959481
176.00,13250000,294,708823303
176.44,13260000,294,710787520
177.04,13270000,294,713282982
177.72,13280000,294,716212646
178.30,13290000,294,718606677
178.80,13300000,294,720780292
179.34,13310000,294,723176708
179.80,13320000,294,725072474
180.44,13330000,294,727710061
181.12,13340000,294,730426974
181.73,13350000,294,732912826
182.34,13360000,294,735426303
183.10,13370000,294,738338588
183.74,13380000,294,740786394
184.35,13390000,294,743298068
185.08,13400000,294,746196159
185.82,13410000,294,748986155
186.66,13420000,294,752223870
187.43,13430000,295,755255458
188.25,13440000,295,758469470
188.94,13450000,295,761127222
189.72,13460000,295,764175801
190.44,13470000,295,766968728
191.04,13480000,295,769307500
191.71,13490000,295,771892437
192.71,13500000,295,775680956
193.66,13510000,295,779241298
194.48,13520000,295,782547959
195.36,13530000,295,786089965
196.44,13540000,295,790076133
197.22,13550000,295,792898965
197.75,13560000,295,795063662
198.35,13570000,295,797327902
199.10,13580000,295,800070691
199.85,13590000,295,802785419
200.86,13600000,295,806281338
201.60,13610000,295,809067546
202.38,13620000,295,811921964
203.15,13630000,295,814969842
204.02,13640000,295,818365435
204.82,13650000,295,821537087
206.07,13660000,295,826246012
206.98,13670000,295,829620242
207.80,13680000,295,832744739
208.57,13690000,295,835677258
209.38,13700000,295,838846717
209.95,13710000,295,841116002
211.09,13720000,295,845252102
212.12,13730000,295,849014892
212.76,13740000,295,851483618
213.60,13750000,295,854604684
214.33,13760000,295,857340044
215.38,13770000,295,861099033
216.03,13780000,295,863599988
216.62,13790000,296,866008513
217.37,13800000,296,868850768
218.13,13810000,296,871828245
218.91,13820000,296,874704818
219.61,13830000,296,877371745
220.37,13840000,296,880136462
220.92,13850000,296,882300139
221.54,13860000,296,884676166
222.35,13870000,296,887637870
223.21,13880000,296,890948052
224.26,13890000,296,894760116
225.37,13900000,296,898811060
226.18,13910000,296,901753262
227.39,13920000,296,906053775
228.65,13930000,296,910525723
229.72,13940000,296,914307325
230.92,13950000,296,918529483
231.91,13960000,296,922054376
232.99,13970000,296,925881393
234.11,13980000,296,929802587
235.17,13990000,296,933626390
235.85,14000000,296,936232183
236.90,14010000,296,940079648
237.62,14020000,296,942815762
238.62,14030000,296,946373850
239.76,14040000,296,950169557
240.86,14050000,296,953943633
241.86,14060000,296,957392766
242.85,14070000,296,960804958
244.18,14080000,296,965323115
245.58,14090000,296,970167627
246.94,14100000,296,974856029
248.02,14110000,296,978624448
249.10,14120000,296,982475481
250.42,14130000,296,986932093
252.03,14140000,296,992292149
253.47,14150000,296,997147342
254.75,14160000,296,1001558636
255.90,14170000,296,1005580543
257.63,14180000,296,1011224038
259.01,14190000,296,1015931466
260.67,14200000,296,1021260386
262.30,14210000,296,1026538097
263.02,14220000,296,1029315987
264.07,14230000,296,1033031703
264.98,14240000,296,1036300652
265.83,14250000,296,1039464620
266.88,14260000,296,1043289853
268.06,14270000,296,1047277236
269.35,14280000,296,1051554003
270.16,14290000,296,1054497190
270.82,14300000,296,1057028624
271.59,14310000,296,1059934297
272.89,14320000,296,1064419147
274.24,14330000,296,1069099604
275.12,14340000,296,1072354984
276.34,14350000,296,1076439560
277.33,14360000,296,1079945027
278.32,14370000,296,1083346974
279.48,14380000,296,1087256729
280.45,14390000,296,1090712159
281.32,14400000,296,1094029013
282.39,14410000,296,1097799295
283.76,14420000,296,1102293677
285.34,14430000,297,1107317866
286.58,14440000,297,1111608492
287.69,14450000,297,1115382427
288.81,14460000,297,1119150768
289.65,14470000,297,1121999420
290.82,14480000,297,1125879149
291.85,14490000,297,1129464074
292.85,14500000,297,1132796142
293.96,14510000,297,1136670272
295.25,14520000,297,1140917057
296.38,14530000,297,1144862800
297.78,14540000,297,1149517403
299.52,14550000,297,1155074845
301.13,14560000,297,1160356725
302.81,14570000,297,1165676336
304.29,14580000,297,1170415324
305.88,14590000,297,1175524832
307.30,14600000,298,1180186997
308.67,14610000,298,1184784139
310.33,14620000,299,1189970018
312.01,14630000,299,1195190239
313.23,14640000,299,1199204116
314.26,14650000,299,1202876383
315.40,14660000,299,1207000617
316.71,14670000,299,1211329076
318.09,14680000,299,1215892174
319.14,14690000,299,1219552136
320.33,14700000,299,1223478376
321.56,14710000,299,1227620036
322.51,14720000,299,1230959626
323.71,14730000,299,1235045614
325.00,14740000,299,1239423628
326.43,14750000,301,1243847109
327.95,14760000,301,1248784149
329.46,14770000,301,1253540656
331.03,14780000,301,1258582739
332.80,14790000,301,1264180932
334.59,14800000,301,1269855275
336.15,14810000,301,1274824235
337.83,14820000,304,1280381454
339.21,14830000,304,1285027092
340.60,14840000,304,1289584680
342.14,14850000,304,1294480384
343.59,14860000,304,1299100586
344.97,14870000,304,1303559871
346.25,14880000,304,1307865202
347.62,14890000,304,1312630605
349.08,14900000,304,1317425585
350.86,14910000,305,1323015455
352.02,14920000,305,1327216703
353.49,14930000,305,1332135632
355.35,14940000,305,1337841692
356.69,14950000,305,1342476426
358.73,14960000,305,1348824645
360.43,14970000,305,1354160346
361.90,14980000,305,1358630953
363.55,14990000,305,1363630612
365.32,15000000,305,1369043778
367.17,15010000,305,1374652148
368.85,15020000,305,1379990804
370.52,15030000,305,1385094167
372.32,15040000,305,1390711919
374.03,15050000,305,1395988850
375.52,15060000,305,1400668569
377.13,15070000,305,1405557802
378.93,15080000,305,1410856290
380.74,15090000,305,1416299569
382.60,15100000,305,1421923128
384.18,15110000,305,1426731559
385.55,15120000,305,1430997629
386.85,15130000,305,1435133463
388.72,15140000,305,1440728249
390.77,15150000,305,1446755562
392.49,15160000,305,1452085954
394.02,15170000,305,1456710714
395.59,15180000,305,1461512271
397.76,15190000,305,1467756386
399.90,15200000,305,1473928121
402.01,15210000,305,1480154832
404.11,15220000,305,1486237441
406.18,15230000,305,1492280080
407.91,15240000,305,1497509628
409.53,15250000,305,1502532875
411.67,15260000,305,1508824006
413.72,15270000,305,1514757939
415.83,15280000,305,1521058085
417.74,15290000,305,1526770316
419.72,15300000,305,1532590834
421.62,15310000,305,1538273875
422.93,15320000,305,1542560202
424.21,15330000,305,1546775495
425.77,15340000,305,1551863272
427.14,15350000,305,1556417727
428.97,15360000,305,1562303250
430.73,15370000,305,1567724538
432.47,15380000,305,1573307589
434.44,15390000,305,1579448393
436.40,15400000,305,1585289485
437.88,15410000,305,1589851725
439.58,15420000,305,1595100500
441.22,15430000,305,1600189781
443.06,15440000,305,1606182422
445.44,15450000,305,1613250432
447.06,15460000,305,1618278561
449.59,15470000,307,1625541261
451.79,15480000,307,1632275216
453.75,15490000,308,1638453221
455.67,15500000,308,1644133250
458.00,15510000,311,1651033865
460.27,15520000,311,1658052765
463.23,15530000,311,1665837803
465.88,15540000,311,1673410750
468.69,15550000,311,1681343714
471.09,15560000,311,1688216105
472.99,15570000,312,1694063787
475.38,15580000,312,1700931000
477.55,15590000,312,1707458160
480.44,15600000,313,1715431477
482.89,15610000,314,1722512704
485.74,15620000,317,1730645382
488.09,15630000,319,1737739339
490.80,15640000,319,1745189065
493.46,15650000,319,1752572400
495.80,15660000,319,1759261059
498.49,15670000,319,1767040533
500.78,15680000,319,1773490664
502.99,15690000,319,1779814167
505.85,15700000,319,1787631229
508.34,15710000,319,1794691228
510.91,15720000,319,1801846964
513.28,15730000,319,1808716875
515.96,15740000,319,1816007730
518.55,15750000,319,1823066114
521.56,15760000,319,1830904897
524.24,15770000,319,1838462044
526.93,15780000,319,1845868303
529.75,15790000,320,1853660634
532.36,15800000,320,1860921712
535.19,15810000,320,1868642569
537.96,15820000,320,1876405096
540.86,15830000,320,1884576863
543.91,15840000,320,1892947275
546.89,15850000,320,1901215398
549.35,15860000,320,1908128364
551.46,15870000,320,1914027659
553.60,15880000,320,1920200311
556.16,15890000,320,1927321010
559.42,15900000,320,1935811422
563.24,15910000,320,1945609277
566.52,15920000,320,1954401109
568.57,15930000,320,1960251447
570.63,15940000,320,1966446590
573.39,15950000,320,1974033181
577.04,15960000,320,1983805809
580.36,15970000,320,1992709354
583.25,15980000,320,2001078010
585.66,15990000,320,2008030782
589.37,16000000,320,2017792766
592.63,16010000,320,2026854919
594.65,16020000,320,2032481223
597.30,16030000,320,2040062804
600.29,16040000,320,2048308219
602.84,16050000,320,2055277302
605.28,16060000,320,2062036581
608.37,16070000,320,2070402324
611.31,16080000,320,2078539533
614.25,16090000,320,2086987988
617.45,16100000,320,2095579803
620.89,16110000,320,2104531699
623.86,16120000,320,2112428171
627.26,16130000,320,2121590985
631.11,16140000,320,2131353458
635.10,16150000,320,2141332338
639.30,16160000,320,2152058638
642.62,16170000,320,2160733496
644.96,16180000,320,2167330432
648.01,16190000,320,2175618698
651.25,16200000,320,2184469855
654.53,16210000,320,2193307660
657.79,16220000,320,2202014699
661.07,16230000,320,2210906906
664.17,16240000,320,2219652250
668.03,16250000,320,2229891295
671.33,16260000,320,2238552606
675.07,16270000,320,2248243721
678.28,16280000,320,2256813287
682.06,16290000,320,2266563410
686.02,16300000,320,2276471630
689.87,16310000,320,2286105182
694.25,16320000,320,2297167344
697.55,16330000,320,2305991481
701.45,16340000,320,2316195634
704.75,16350000,320,2325110480
708.15,16360000,320,2334347397
711.86,16370000,320,2344306912
714.99,16380000,320,2352757527
717.89,16390000,320,2360700807
720.47,16400000,320,2367918899
723.06,16410000,320,2375069859
725.64,16420000,320,2382436750
729.19,16430000,320,2391860397
732.38,16440000,320,2400622698
735.85,16450000,320,2409909176
739.39,16460000,320,2419553285
741.89,16470000,320,2426840108
744.93,16480000,320,2435161084
748.24,16490000,320,2444090334
750.55,16500000,320,2450587075
753.77,16510000,320,2459230141
756.62,16520000,320,2467171594
759.91,16530000,320,2476110410
763.16,16540000,320,2484980254
766.58,16550000,320,2494136891
769.76,16560000,320,2502718222
772.60,16570000,320,2510816641
776.74,16580000,320,2521392108
780.28,16590000,320,2530725522
783.98,16600000,320,2540129160
787.73,16610000,320,2549979183
791.11,16620000,320,2558938151
794.96,16630000,320,2568718062
797.83,16640000,320,2576433814
802.09,16650000,320,2587172440
804.91,16660000,320,2594544414
808.17,16670000,320,2603191343
812.54,16680000,320,2613818466
816.33,16690000,320,2623508655
821.35,16700000,320,2635810320
824.99,16710000,320,2645439355
829.00,16720000,320,2655729552
832.52,16730000,320,2664901829
836.54,16740000,320,2675436394
840.13,16750000,320,2684702071
843.74,16760000,320,2694183230
847.31,16770000,320,2703638209
850.89,16780000,320,2713108784
854.51,16790000,320,2722360803
858.02,16800000,320,2731487523
862.24,16810000,320,2741842755
866.61,16820000,320,2752687487
871.37,16830000,320,2764765218
875.87,16840000,320,2775992701
880.76,16850000,320,2788016892
885.44,16860000,320,2799580988
890.04,16870000,320,2811074283
894.11,16880000,320,2821444578
898.60,16890000,320,2832678964
902.55,16900000,320,2842591457
906.49,16910000,320,2852390713
910.52,16920000,320,2862707701
915.03,16930000,320,2874046666
919.68,16940000,320,2885316468
924.07,16950000,320,2896011363
929.37,16960000,320,2908840300
933.99,16970000,320,2920484045
938.94,16980000,320,2932478304
943.18,16990000,320,2943127446
947.99,17000000,320,2954782559
952.87,17010000,320,2966159919
956.03,17020000,320,2974005684
959.38,17030000,320,2982376915
964.06,17040000,320,2993833459
969.16,17050000,320,3006469929
973.21,17060000,320,3016611159
977.28,17070000,320,3026793066
982.56,17080000,320,3039532772
987.76,17090000,320,3052014082
992.55,17100000,320,3063395846
997.07,17110000,320,3074234172
1001.38,17120000,320,3084660084
1006.42,17130000,320,3096332617
1011.06,17140000,320,3107576025
1016.34,17150000,320,3120224226
1021.83,17160000,320,3133149311
1026.30,17170000,320,3144090067
1030.80,17180000,320,3155168728
1035.28,17190000,320,3165941300
1039.46,17200000,320,3175957728
1044.02,17210000,320,3186849507
1049.39,17220000,320,3199292001
1053.70,17230000,320,3209390572
1058.86,17240000,320,3221594285
1064.48,17250000,320,3234541555
1070.06,17260000,320,3247690928
1075.84,17270000,320,3261070286
1081.92,17280000,320,3275058461
1087.69,17290000,320,3288694350
1093.02,17300000,320,3300925226
1098.45,17310000,320,3313072479
1103.84,17320000,320,3325497387
1109.40,17330000,320,3338190631
1115.24,17340000,320,3351449991
1121.01,17350000,320,3364569759
1126.81,17360000,320,3377551283
1132.74,17370000,320,3390684953
1138.40,17380000,320,3403436790
1143.45,17390000,320,3414968013
1149.95,17400000,320,3429195432
1154.86,17410000,320,3440265573
1161.75,17420000,320,3454735485
1167.63,17430000,320,3467796075
1173.91,17440000,320,3481639825
1181.23,17450000,320,3497088837
1186.65,17460000,320,3509352229
1192.70,17470000,320,3522714430
1199.36,17480000,320,3537128126
1205.35,17490000,320,3550401960
1212.28,17500000,320,3565113279
1219.60,17510000,320,3580478227
1227.06,17520000,320,3596004581
1235.00,17530000,320,3612125159
1242.44,17540000,320,3627505571
1248.70,17550000,320,3640000555
1254.86,17560000,320,3652701805
1261.76,17570000,320,3666474926
1267.94,17580000,320,3679448219
1275.23,17590000,320,3694194972
1282.96,17600000,320,3709718246
1290.96,17610000,320,3725848199
1298.30,17620000,320,3740428432
1304.65,17630000,320,3752762974
1311.86,17640000,320,3766928196
1318.91,17650000,320,3780504769
1325.93,17660000,320,3794423970
1333.19,17670000,320,3808576300
1340.57,17680000,320,3823002354
1347.03,17690000,320,3835895573
1353.32,17700000,320,3848567292
1358.87,17710000,320,3860255731
1365.25,17720000,320,3872804956
1371.18,17730000,320,3884883611
1377.86,17740000,320,3898018249
1384.59,17750000,320,3911215089
1391.04,17760000,320,3923717812
1397.90,17770000,320,3937099164
1405.10,17780000,320,3950674469
1411.87,17790000,320,3964591525
1420.46,17800000,320,3979748182
1427.88,17810000,320,3993328821
1435.17,17820000,320,4007330644
1442.94,17830000,320,4022145472
1452.37,17840000,320,4039665027
1459.49,17850000,320,4052973909
1468.13,17860000,320,4069188703
1476.98,17870000,320,4085041715
1484.62,17880000,320,4099531256
1494.05,17890000,320,4116589087
1501.65,17900000,320,4131287241
1509.16,17910000,320,4145115123
1517.31,17920000,320,4160106148
1524.76,17930000,320,4173282609
1532.61,17940000,320,4187800399
1540.73,17950000,320,4202932258
1548.64,17960000,320,4217838521
1556.52,17970000,320,4232400386
1563.32,17980000,320,4245754414
1572.38,17990000,320,4261993110
1581.55,18000000,320,4278296043
1592.23,18010000,320,2412655
1601.23,18020000,320,18500055
1610.64,18030000,320,35263866
1620.42,18040000,320,52665763
1629.61,18050000,320,68904316
1637.79,18060000,320,84180669
1645.74,18070000,320,98740499
1654.92,18080000,320,115419627
1665.01,18090000,320,134149406
1674.37,18100000,320,151561768
1682.25,18110000,320,166329901
1690.39,18120000,320,181479686
1698.57,18130000,320,196529600
1707.25,18140000,320,212573039
1716.53,18150000,320,229430085
1724.63,18160000,320,244079556
1732.50,18170000,320,258781179
1742.24,18180000,320,276768273
1751.63,18190000,320,293877304
1761.68,18200000,320,311765821
1769.89,18210000,320,326896795
1778.30,18220000,320,343037933
1788.48,18230000,320,360660038
1798.46,18240000,320,378233472
1807.48,18250000,320,394537601
1817.26,18260000,320,411675613
1826.13,18270000,320,427801745
1837.96,18280000,320,447994658
1847.16,18290000,320,465144933
1857.56,18300000,320,483764224
1870.04,18310000,320,505469371
1881.54,18320000,320,525646014
1892.11,18330000,320,543504451
1903.84,18340000,320,563472995
1912.63,18350000,320,579250240
1922.42,18360000,320,596395648
1932.76,18370000,320,614714200
1943.75,18380000,320,633878388
1955.56,18390000,320,653801252
1967.22,18400000,320,673692809
1978.61,18410000,320,692698254
1990.40,18420000,320,713030589
2001.05,18430000,320,731924816
2013.76,18440000,320,753098361
2025.39,18450000,320,773279471
2037.38,18460000,320,793805566
2049.37,18470000,320,813847277
2061.29,18480000,320,834110137
2074.15,18490000,320,855626363
2087.02,18500000,320,877341338
2101.10,18510000,320,899470253
2115.40,18520000,320,921832225
2131.46,18530000,320,946736587
2147.03,18540000,320,970887411
